Latitude,Longitude,Voivodeship
52.5708245,17.6128164,Wielkopolskie
51.952314,18.2394075,Wielkopolskie
53.9232534,15.1834757,Zachodniopomorskie
52.0800058,20.5327487,Mazowieckie
52.946866,16.5206118,Wielkopolskie
50.792067,17.5612878,Opolskie
53.8436175,18.0972372,Pomorskie
53.7532587,17.3926267,Pomorskie
51.7229855,17.4852086,Wielkopolskie
51.5857059,19.6823937,Łódzkie
51.6562163,20.1546456,Łódzkie
53.4923179,15.0635273,Zachodniopomorskie
52.4358117,16.5310829,Wielkopolskie
52.3409713,15.3035937,Lubuskie
52.1274849,17.4805089,Wielkopolskie
52.5028865,21.0597014,Mazowieckie
51.8063785,18.7255675,Łódzkie
50.2743043,19.2010555,Śląskie
52.1016172,21.6063485,Mazowieckie
50.1058306,18.4420085,Śląskie
52.0865569,16.6549762,Wielkopolskie
51.7914032,15.6588811,Lubuskie
51.9112624,18.6119149,Wielkopolskie
50.8709329,18.8199026,Śląskie
50.215606,16.6801774,Dolnośląskie
50.9273079,19.6296697,Łódzkie
54.0079867,16.0072115,Zachodniopomorskie
51.0112158,19.7628045,Łódzkie
51.1404698,19.145964,Łódzkie
52.1403739,16.7654217,Wielkopolskie
52.22451,16.3693998,Wielkopolskie
52.3503156,17.3197384,Wielkopolskie
52.00022,16.8481117,Wielkopolskie
51.9352795,17.0182749,Wielkopolskie
52.1814475,16.801189,Wielkopolskie
52.0545097,16.7140651,Wielkopolskie
52.2955451,17.0530594,Wielkopolskie
52.5095702,16.7325815,Wielkopolskie
52.3917697,16.7751951,Wielkopolskie
52.0588129,16.8289416,Wielkopolskie
52.0614404,16.4389353,Wielkopolskie
52.3926175,16.7275415,Wielkopolskie
51.0788504,19.180037,Łódzkie
51.2780786,21.4668386,Mazowieckie
53.1071214,15.0706407,Zachodniopomorskie
51.2377862,18.992672,Łódzkie
51.3203436,18.971775,Łódzkie
51.0386243,18.6020616,Opolskie
52.1479956,15.1666376,Lubuskie
52.023362,15.1135663,Lubuskie
50.4503903,18.5246153,Śląskie
50.6440245,17.7861464,Opolskie
50.6671042,17.8219132,Opolskie
51.7620001,18.0666833,Wielkopolskie
52.7768896,14.9469519,Lubuskie
51.6631215,17.8274556,Wielkopolskie
51.2639066,15.5381345,Dolnośląskie
54.2469507,15.965408,Zachodniopomorskie
51.8316373,16.5380004,Wielkopolskie
50.5885408,19.0570467,Śląskie
50.4127883,18.9486694,Śląskie
54.0343115,19.5599639,Warmińsko-mazurskie
50.4358685,18.926533,Śląskie
52.3024316,17.8789438,Wielkopolskie
53.3303551,17.4573532,Kujawsko-pomorskie
51.297768,15.9096292,Dolnośląskie
51.6363176,15.9977919,Dolnośląskie
50.3476641,18.1683039,Opolskie
50.8871043,14.8246163,Dolnośląskie
51.8672297,16.5871929,Wielkopolskie
52.0026392,17.5396631,Wielkopolskie
51.6502904,17.7841973,Wielkopolskie
53.8806591,17.7161534,Pomorskie
50.5788213,18.521699,Opolskie
51.0988641,17.6700427,Opolskie
51.5909115,16.0405682,Dolnośląskie
51.5759351,15.9514138,Dolnośląskie
51.2616364,15.5878534,Dolnośląskie
52.8517735,19.1851195,Kujawsko-pomorskie
54.2047885,15.8520139,Zachodniopomorskie
52.0755936,17.4205944,Wielkopolskie
51.7484182,17.3861817,Wielkopolskie
54.2177109,18.9466502,Pomorskie
50.0713953,19.2483476,Małopolskie
50.5747053,17.8717152,Opolskie
51.9470516,15.0899056,Lubuskie
51.5248295,20.0497173,Łódzkie
52.1569397,19.1814136,Łódzkie
52.1307259,20.9690385,Mazowieckie
52.9938934,18.7123216,Kujawsko-pomorskie
53.5096056,18.3134646,Kujawsko-pomorskie
53.6382279,15.6312662,Zachodniopomorskie
51.9840709,19.909953,Łódzkie
51.9665175,20.1112598,Łódzkie
52.9562047,19.8939119,Mazowieckie
53.6477005,14.5074954,Zachodniopomorskie
51.9117833,17.4777523,Wielkopolskie
52.8274619,19.875758,Mazowieckie
51.1477535,19.4041823,Łódzkie
53.155331,17.2752228,Wielkopolskie
51.7061303,17.7257406,Wielkopolskie
50.6969479,20.4617095,Świętokrzyskie
50.3911411,18.1364814,Opolskie
53.4348794,18.4447441,Kujawsko-pomorskie
53.7924796,17.2519307,Pomorskie
53.8451907,18.9608657,Pomorskie
52.7236321,19.6852056,Mazowieckie
51.7130006,19.6501693,Łódzkie
50.116835,19.2000233,Śląskie
51.8916578,15.8764757,Lubuskie
53.6721627,18.8876779,Pomorskie
52.5084393,21.4031426,Mazowieckie
50.2992912,18.9914873,Śląskie
51.2307089,20.865857,Mazowieckie
51.2228188,20.8646813,Mazowieckie
51.6253266,17.7743604,Wielkopolskie
51.9393968,20.125674,Łódzkie
51.5147069,18.2279829,Wielkopolskie
52.4978422,20.0355875,Mazowieckie
53.7648819,15.7551664,Zachodniopomorskie
53.2665983,18.9895222,Kujawsko-pomorskie
53.6109103,19.2598834,Warmińsko-mazurskie
51.4697649,20.022379,Łódzkie
52.4931942,19.234211,Kujawsko-pomorskie
52.8527177,17.9495469,Kujawsko-pomorskie
53.3345677,18.4187592,Kujawsko-pomorskie
53.3411874,16.8604029,Wielkopolskie
52.7117144,21.3679302,Mazowieckie
52.2722621,15.8148134,Lubuskie
52.6614279,20.6276939,Mazowieckie
53.5756196,16.5479057,Zachodniopomorskie
52.0531788,16.1104437,Wielkopolskie
53.1380461,21.0476608,Mazowieckie
51.4701319,21.815406,Mazowieckie
51.7145402,16.6158986,Dolnośląskie
51.716523,19.6301875,Łódzkie
53.09183,19.9709137,Mazowieckie
52.1646649,21.8058419,Mazowieckie
52.2565521,15.9381502,Wielkopolskie
52.3631397,16.2415511,Wielkopolskie
53.5315581,15.5607506,Zachodniopomorskie
51.622952,15.3010394,Lubuskie
51.2232102,16.067212,Dolnośląskie
52.6283694,17.4339328,Wielkopolskie
51.2101593,22.6960804,Lubelskie
54.2011223,15.7374421,Zachodniopomorskie
51.8194504,17.4482121,Wielkopolskie
52.4845137,21.3066996,Mazowieckie
52.9168442,19.1177467,Kujawsko-pomorskie
51.1597107,15.0047973,Dolnośląskie
51.7161083,17.6036666,Wielkopolskie
53.2156677,18.3947524,Kujawsko-pomorskie
53.098163,18.7816634,Kujawsko-pomorskie
53.341053,15.1951118,Zachodniopomorskie
53.5018521,18.6803563,Kujawsko-pomorskie
51.0239838,16.9266459,Dolnośląskie
52.8330631,15.8245105,Lubuskie
51.1861353,16.7916436,Dolnośląskie
51.8554693,19.966881,Łódzkie
50.6887942,16.6210219,Dolnośląskie
52.5569933,18.5931716,Kujawsko-pomorskie
52.7024217,17.4686081,Wielkopolskie
51.9573615,14.7634633,Lubuskie
52.6277225,16.5545327,Wielkopolskie
52.7516261,16.8234677,Wielkopolskie
53.5762267,19.5160526,Warmińsko-mazurskie
54.0424579,14.8740265,Zachodniopomorskie
53.9583908,15.9001248,Zachodniopomorskie
51.1221737,16.3369787,Dolnośląskie
51.7187254,15.3836735,Lubuskie
51.0461274,17.2474573,Dolnośląskie
52.2016306,20.3862755,Mazowieckie
53.2892618,16.9830665,Wielkopolskie
53.4530225,18.95695,Kujawsko-pomorskie
51.5920193,18.960208,Łódzkie
52.7097021,18.033439,Kujawsko-pomorskie
50.864587,16.8637581,Dolnośląskie
50.8544623,16.3712463,Dolnośląskie
50.6963576,20.3661424,Świętokrzyskie
50.1597394,18.6000546,Śląskie
51.3022044,22.43586,Lubelskie
52.4358805,15.244422,Lubuskie
50.8383709,18.912336,Śląskie
51.0865285,16.498448,Dolnośląskie
52.3899961,17.2170492,Wielkopolskie
52.3904591,17.157133,Wielkopolskie
54.0911768,15.5748665,Zachodniopomorskie
52.1782542,16.0453503,Wielkopolskie
52.9883103,16.3916894,Wielkopolskie
54.2079475,15.7660336,Zachodniopomorskie
52.0814169,20.4114537,Mazowieckie
50.6468621,19.9297589,Świętokrzyskie
50.6229063,19.8259238,Śląskie
52.013635,15.4156885,Lubuskie
53.39209,21.7253258,Podlaskie
52.1262425,18.9896203,Łódzkie
52.1011513,20.8050973,Mazowieckie
54.4847036,18.2390593,Pomorskie
51.460102,19.228656,Łódzkie
52.8669398,21.1122831,Mazowieckie
51.4989373,15.1887459,Lubuskie
52.7987848,18.0776309,Kujawsko-pomorskie
52.1979591,18.1388008,Wielkopolskie
50.924238,15.7500553,Dolnośląskie
51.142978,18.8514027,Łódzkie
50.5414605,16.5604171,Dolnośląskie
53.0781212,18.2452136,Kujawsko-pomorskie
49.9641833,20.3207562,Małopolskie
51.6515075,18.4263343,Łódzkie
52.4718451,19.7441209,Mazowieckie
53.3336129,19.3746533,Kujawsko-pomorskie
51.3375729,18.6200215,Łódzkie
50.7246183,20.5391753,Świętokrzyskie
52.9973419,21.5891839,Mazowieckie
50.7869914,20.6047252,Świętokrzyskie
52.8495072,17.4973911,Wielkopolskie
54.0313736,15.5402724,Zachodniopomorskie
51.9224397,15.4332407,Lubuskie
50.7994652,16.6789856,Dolnośląskie
53.1083379,14.8145562,Zachodniopomorskie
53.3847653,19.9212406,Warmińsko-mazurskie
53.380936,19.9512549,Warmińsko-mazurskie
52.0409944,18.0479267,Wielkopolskie
52.2089824,17.9257602,Wielkopolskie
53.4624049,19.614374,Warmińsko-mazurskie
53.3530568,19.7044724,Warmińsko-mazurskie
50.5837158,19.3303484,Śląskie
51.8309735,17.4547514,Wielkopolskie
50.2244362,18.7290618,Śląskie
54.1363447,16.2821766,Zachodniopomorskie
53.3464519,14.8789712,Zachodniopomorskie
51.3091146,21.7377224,Mazowieckie
51.2421858,21.768818,Lubelskie
53.8225302,17.3819826,Pomorskie
52.0618942,17.5657968,Wielkopolskie
51.0819168,16.2582354,Dolnośląskie
51.9513555,17.7478783,Wielkopolskie
52.0553991,16.1484628,Wielkopolskie
51.9506464,20.0510169,Łódzkie
51.5679817,21.5393586,Mazowieckie
51.4467178,21.6208789,Mazowieckie
50.7571975,16.4052403,Dolnośląskie
51.8947162,17.8051413,Wielkopolskie
50.7042524,16.4387304,Dolnośląskie
52.7158377,21.2331125,Mazowieckie
51.1884317,15.870371,Dolnośląskie
53.178635,18.2933431,Kujawsko-pomorskie
52.8251307,18.0421807,Kujawsko-pomorskie
51.6365985,19.360709,Łódzkie
51.3851184,17.9500991,Wielkopolskie
52.4775882,21.6237894,Mazowieckie
53.4519647,16.0961965,Zachodniopomorskie
52.9123482,16.1854698,Wielkopolskie
50.9314651,20.5685353,Świętokrzyskie
53.4997968,19.3369103,Warmińsko-mazurskie
53.4260461,16.8198759,Wielkopolskie
49.8963228,18.8023769,Śląskie
50.9682336,17.370823,Dolnośląskie
51.8011978,16.3141948,Lubuskie
52.9100138,16.4071579,Wielkopolskie
53.3351328,17.0838804,Wielkopolskie
51.5877277,15.7125588,Lubuskie
51.0841914,19.4234534,Łódzkie
52.446325,20.9775288,Mazowieckie
53.2435463,16.3874609,Zachodniopomorskie
51.0413299,21.1949214,Świętokrzyskie
51.4835548,21.4626163,Mazowieckie
51.351308,20.2987064,Łódzkie
51.5918563,19.930563,Łódzkie
50.7794175,17.8227348,Opolskie
51.4642763,22.2978365,Lubelskie
53.9513633,17.6971276,Pomorskie
51.7855743,14.7787361,Lubuskie
53.8509966,19.160444,Pomorskie
51.7976239,21.186815,Mazowieckie
51.7805651,20.6949245,Mazowieckie
51.5911766,17.7053966,Wielkopolskie
51.6759657,17.4075584,Wielkopolskie
51.1251089,15.283891,Dolnośląskie
50.7751873,19.6823125,Śląskie
51.6024856,16.1670522,Dolnośląskie
51.2666591,19.9749808,Łódzkie
51.6443997,17.162464,Wielkopolskie
54.0164601,19.0243385,Pomorskie
51.9292453,19.7488452,Łódzkie
51.8212845,19.892462,Łódzkie
51.7194495,21.2273412,Mazowieckie
53.7191375,18.9302767,Pomorskie
51.659026,17.6676642,Wielkopolskie
51.3572871,19.3447991,Łódzkie
52.2413653,19.3344676,Łódzkie
51.4357571,18.9327245,Łódzkie
52.7488693,19.4734083,Kujawsko-pomorskie
51.6146175,17.5135311,Wielkopolskie
52.0640116,15.3591379,Lubuskie
50.9396951,20.0489657,Świętokrzyskie
53.7694012,15.4016551,Zachodniopomorskie
52.1511841,16.3707456,Wielkopolskie
51.3555976,18.1919267,Łódzkie
53.6253118,19.5884173,Warmińsko-mazurskie
52.1732025,17.6881972,Wielkopolskie
50.7370346,16.6613621,Dolnośląskie
53.35662,14.7439094,Zachodniopomorskie
52.1426511,16.8922778,Wielkopolskie
50.8919797,21.0872606,Świętokrzyskie
50.8774692,21.663013,Świętokrzyskie
50.5311029,21.2072679,Świętokrzyskie
50.9824209,20.5176923,Świętokrzyskie
50.953734,20.4713638,Świętokrzyskie
50.8879535,20.4591091,Świętokrzyskie
51.0527775,20.4057155,Świętokrzyskie
50.9436224,20.2474683,Świętokrzyskie
50.8642712,20.2016183,Świętokrzyskie
50.7497455,20.2498298,Świętokrzyskie
50.582162,20.4485701,Świętokrzyskie
50.3198548,20.3969565,Świętokrzyskie
50.3900048,19.9594363,Małopolskie
50.4751717,19.8619773,Śląskie
50.5985714,19.9763079,Świętokrzyskie
50.8809263,19.8902551,Świętokrzyskie
51.0015447,19.8995312,Świętokrzyskie
51.0284614,19.6210608,Łódzkie
51.3725394,20.0382595,Łódzkie
53.2425452,21.7754759,Podlaskie
53.1866023,22.0485078,Podlaskie
53.1508528,21.8132159,Podlaskie
53.0465708,21.9902077,Podlaskie
50.8503315,22.1324912,Lubelskie
51.0586169,22.6237817,Lubelskie
49.9368849,20.8234382,Małopolskie
49.9829448,20.6573221,Małopolskie
50.2254798,19.2179722,Śląskie
52.0204183,17.6742354,Wielkopolskie
51.2551174,21.8766355,Lubelskie
52.2184007,21.6645146,Mazowieckie
52.0612294,21.2559784,Mazowieckie
52.3315332,21.4137976,Mazowieckie
52.1845731,18.6849077,Wielkopolskie
52.2115225,18.6857732,Wielkopolskie
51.9159533,17.6591902,Wielkopolskie
53.0323052,18.7450382,Kujawsko-pomorskie
52.2010118,20.5453832,Mazowieckie
52.8306655,18.8920486,Kujawsko-pomorskie
51.1698508,18.3873233,Łódzkie
50.543522,17.3692511,Opolskie
51.9661656,17.5063233,Wielkopolskie
51.365791,22.2909325,Lubelskie
50.3067694,19.431976,Małopolskie
51.5036355,17.7720279,Wielkopolskie
51.5080077,17.6598821,Wielkopolskie
50.4577255,17.004853,Opolskie
50.5109343,19.416729,Śląskie
52.9890658,16.9043249,Wielkopolskie
54.3993352,17.763645,Pomorskie
54.0084969,19.0094012,Pomorskie
54.0123518,18.9179768,Pomorskie
54.1555018,15.6159563,Zachodniopomorskie
51.782573,16.9879929,Wielkopolskie
51.2303109,17.0419597,Dolnośląskie
53.1685504,18.1755385,Kujawsko-pomorskie
51.5187208,17.2759499,Dolnośląskie
51.3036315,15.6094887,Dolnośląskie
51.597681,17.7898958,Wielkopolskie
51.4809078,17.9635218,Wielkopolskie
53.9262394,19.0360352,Pomorskie
54.115524,18.917816,Pomorskie
54.1343839,19.0204727,Pomorskie
53.1748364,20.2981848,Warmińsko-mazurskie
53.991783,18.5297314,Pomorskie
54.2359576,19.2323132,Pomorskie
53.9258802,19.3416144,Pomorskie
53.9139591,19.7380909,Warmińsko-mazurskie
53.6061957,18.9388178,Pomorskie
53.6314255,19.660279,Warmińsko-mazurskie
53.6679908,19.8133302,Warmińsko-mazurskie
53.5268747,19.5092517,Warmińsko-mazurskie
53.4060608,19.5750343,Warmińsko-mazurskie
53.5392913,20.0897599,Warmińsko-mazurskie
53.5803279,20.2810231,Warmińsko-mazurskie
53.3018462,20.278426,Warmińsko-mazurskie
52.0908032,17.0063174,Wielkopolskie
53.6505699,14.6253259,Zachodniopomorskie
51.3843211,19.3842723,Łódzkie
51.6710599,19.3894944,Łódzkie
52.9784759,19.7642675,Mazowieckie
50.308629,18.9214304,Śląskie
51.8079812,19.3193886,Łódzkie
51.9600834,15.9727326,Lubuskie
50.9558296,22.1687852,Lubelskie
53.304263,17.7760034,Kujawsko-pomorskie
51.8755821,16.9493973,Wielkopolskie
51.3014966,19.6490484,Łódzkie
51.9026962,22.7079895,Lubelskie
51.9917415,22.7939056,Lubelskie
52.7333498,15.1999854,Lubuskie
51.6654852,19.7703576,Łódzkie
51.542538,20.0298007,Łódzkie
51.7658954,21.3743858,Mazowieckie
53.0353702,21.1725551,Mazowieckie
53.6447964,15.6138106,Zachodniopomorskie
52.4364322,15.585192,Lubuskie
50.3468112,18.9921154,Śląskie
53.5216978,18.7898573,Kujawsko-pomorskie
50.1496384,18.6795849,Śląskie
51.8887368,17.7702719,Wielkopolskie
50.0660376,19.0465825,Śląskie
52.067692,20.1668322,Łódzkie
50.6458213,17.8585808,Opolskie
51.1198993,20.9032969,Świętokrzyskie
51.6551603,15.1227147,Lubuskie
50.3124739,18.2266374,Opolskie
49.8809541,19.2070833,Małopolskie
52.6298816,20.3460562,Mazowieckie
49.8514552,19.3272203,Małopolskie
50.788229,17.496921,Opolskie
51.8060406,22.9428468,Lubelskie
52.2556245,19.3442761,Łódzkie
54.1698958,16.1846422,Zachodniopomorskie
51.6961403,17.862301,Wielkopolskie
52.8587875,19.6864493,Mazowieckie
51.9259516,22.3167318,Lubelskie
51.5103147,18.1193889,Wielkopolskie
52.2497736,20.2444316,Mazowieckie
51.8486967,17.069634,Wielkopolskie
51.7572394,17.1113119,Wielkopolskie
52.6473567,17.963348,Kujawsko-pomorskie
53.1386153,19.2787721,Kujawsko-pomorskie
51.6761261,17.5461063,Wielkopolskie
53.0074686,19.157661,Kujawsko-pomorskie
52.3080597,18.2618017,Wielkopolskie
51.60256,18.0841974,Wielkopolskie
51.657181,17.7329319,Wielkopolskie
53.170004,18.5362472,Kujawsko-pomorskie
52.4674379,20.7231019,Mazowieckie
51.5342645,19.7126153,Łódzkie
52.5306595,20.3642469,Mazowieckie
51.9285855,17.5346218,Wielkopolskie
51.4714891,17.6194073,Wielkopolskie
51.8482063,17.3553361,Wielkopolskie
51.7363347,21.6725629,Mazowieckie
51.2016115,22.0943313,Lubelskie
50.7539103,22.318757,Lubelskie
54.6306115,18.1493239,Pomorskie
50.6576927,22.038644,Podkarpackie
52.6258479,14.7284915,Lubuskie
51.6379581,17.8864899,Wielkopolskie
52.7481804,18.1168674,Kujawsko-pomorskie
52.2445339,20.1118471,Mazowieckie
51.7075592,16.9944038,Wielkopolskie
51.5348436,18.0527523,Wielkopolskie
52.8796364,16.1689808,Wielkopolskie
51.1163303,18.6119372,Łódzkie
51.1486835,18.7027368,Łódzkie
51.2057544,18.906975,Łódzkie
51.2221438,19.3103332,Łódzkie
51.1479002,19.3372304,Łódzkie
51.1079975,19.0353988,Łódzkie
51.414241,17.8941185,Wielkopolskie
51.3600884,18.0330315,Wielkopolskie
51.3271714,18.059214,Wielkopolskie
51.2970512,18.0501469,Wielkopolskie
51.3927859,17.3364882,Dolnośląskie
51.4482549,20.4684474,Łódzkie
52.9884539,22.6997351,Podlaskie
53.0182659,22.5154983,Podlaskie
53.3561171,21.5548199,Mazowieckie
53.6426767,20.7817318,Warmińsko-mazurskie
51.5232388,17.2663254,Dolnośląskie
51.7237927,17.2229622,Wielkopolskie
51.6083486,16.9754319,Wielkopolskie
52.5159174,18.1807415,Kujawsko-pomorskie
52.3603298,19.2791751,Łódzkie
52.3964989,19.1719906,Kujawsko-pomorskie
52.3495437,18.7264908,Wielkopolskie
51.2191052,18.4851636,Łódzkie
52.7437249,14.6933177,Zachodniopomorskie
51.1308132,21.0660937,Świętokrzyskie
52.4430389,20.8472709,Mazowieckie
53.4065462,21.9218963,Podlaskie
53.2849671,22.2993111,Podlaskie
53.031567,21.7239837,Mazowieckie
52.9053874,21.5629018,Mazowieckie
53.005829,20.8988256,Mazowieckie
53.0223071,20.8986708,Mazowieckie
52.904394,19.7777747,Mazowieckie
52.9014975,19.5229178,Mazowieckie
52.8751966,19.3677644,Kujawsko-pomorskie
52.880722,20.0356621,Mazowieckie
52.9383601,20.0936166,Mazowieckie
52.7807132,20.1236239,Mazowieckie
52.6811674,20.2532654,Mazowieckie
52.678865,19.8127817,Mazowieckie
52.6624411,19.7440133,Mazowieckie
52.6242016,19.7888013,Mazowieckie
52.5755571,19.8990495,Mazowieckie
50.2744341,20.9113274,Małopolskie
50.2121083,21.1066817,Małopolskie
50.9465857,20.3684162,Świętokrzyskie
50.8053392,20.9948531,Świętokrzyskie
51.4991746,19.1672266,Łódzkie
54.0763577,19.6612315,Warmińsko-mazurskie
53.791322,20.6039761,Warmińsko-mazurskie
52.5658353,16.4549285,Wielkopolskie
52.188068,21.5316461,Mazowieckie
52.1915973,21.5883046,Mazowieckie
52.6665295,14.9959266,Lubuskie
52.053146,20.4602096,Mazowieckie
52.5577784,21.7643048,Mazowieckie
51.9571538,15.8066912,Lubuskie
52.0076671,16.1674229,Wielkopolskie
52.6240975,21.5663877,Mazowieckie
52.9523918,16.5948691,Wielkopolskie
51.7880059,16.1080345,Lubuskie
50.2797999,18.5898864,Śląskie
52.4376169,20.6173388,Mazowieckie
52.2576417,20.274519,Mazowieckie
52.1618228,20.1743973,Mazowieckie
51.9706868,20.2091273,Łódzkie
52.2985054,19.7125261,Mazowieckie
52.4010811,19.7265789,Mazowieckie
52.4146632,19.4718984,Mazowieckie
52.5458233,19.7612801,Mazowieckie
52.5157093,19.7787331,Mazowieckie
52.5236842,19.8189329,Mazowieckie
52.5908414,19.6153653,Mazowieckie
52.7639349,19.5620858,Mazowieckie
51.2290092,21.9936728,Lubelskie
54.0835587,19.300696,Warmińsko-mazurskie
52.5693512,19.7943826,Mazowieckie
53.9246864,16.2479657,Zachodniopomorskie
53.7132115,16.7034328,Zachodniopomorskie
53.7160591,16.6906243,Zachodniopomorskie
53.5349266,16.0215784,Zachodniopomorskie
53.6399411,15.9758992,Zachodniopomorskie
53.7753281,15.9605179,Zachodniopomorskie
53.7646426,16.1077441,Zachodniopomorskie
52.5323263,17.5502525,Wielkopolskie
53.95734,15.3504858,Zachodniopomorskie
54.0512212,14.9304271,Zachodniopomorskie
53.8239587,14.8394351,Zachodniopomorskie
53.5474558,14.9505407,Zachodniopomorskie
53.3518654,14.9302253,Zachodniopomorskie
53.2552717,14.9954684,Zachodniopomorskie
53.3606339,15.4222036,Zachodniopomorskie
53.0385452,14.6236958,Zachodniopomorskie
52.8653224,14.4744251,Zachodniopomorskie
53.6263336,15.6424039,Zachodniopomorskie
52.8825261,16.008959,Wielkopolskie
53.5661228,18.0055895,Kujawsko-pomorskie
53.5050218,18.0040286,Kujawsko-pomorskie
53.4885703,17.8071916,Kujawsko-pomorskie
53.4487582,17.5126751,Kujawsko-pomorskie
53.4318566,18.2394167,Kujawsko-pomorskie
53.3851549,18.5022229,Kujawsko-pomorskie
53.2763473,18.4423104,Kujawsko-pomorskie
53.1713436,19.3863756,Kujawsko-pomorskie
53.042126,19.4010486,Kujawsko-pomorskie
53.0129231,19.0533193,Kujawsko-pomorskie
52.8358558,19.1933439,Kujawsko-pomorskie
52.6407601,19.3163197,Kujawsko-pomorskie
52.4644796,18.885357,Kujawsko-pomorskie
52.5508785,18.4962319,Kujawsko-pomorskie
52.6242669,18.5265143,Kujawsko-pomorskie
52.7600537,18.6270203,Kujawsko-pomorskie
52.8544582,18.8112002,Kujawsko-pomorskie
52.6738484,18.341324,Kujawsko-pomorskie
52.7966251,18.2819704,Kujawsko-pomorskie
52.8694425,18.3572533,Kujawsko-pomorskie
52.6614071,17.9652932,Kujawsko-pomorskie
53.0750303,17.8023578,Kujawsko-pomorskie
53.1586006,17.4536673,Kujawsko-pomorskie
52.9476894,17.5193804,Kujawsko-pomorskie
52.8285937,17.6349419,Kujawsko-pomorskie
52.6925158,17.6749995,Kujawsko-pomorskie
52.808552,15.7490058,Lubuskie
52.7671985,15.7149414,Lubuskie
52.442298,14.8851042,Lubuskie
52.3519454,14.8345713,Lubuskie
52.3774571,15.6885709,Lubuskie
52.500265,15.91659,Wielkopolskie
52.3360243,15.5450338,Lubuskie
52.2466301,15.5226765,Lubuskie
52.1388699,15.7611598,Lubuskie
52.0687911,14.9061151,Lubuskie
52.0145902,14.9461058,Lubuskie
52.012766,16.0522682,Wielkopolskie
51.7397019,16.2877965,Lubuskie
51.8227152,14.978601,Lubuskie
51.7580004,15.0087866,Lubuskie
51.6771962,15.1623167,Lubuskie
51.5703419,15.1413143,Lubuskie
51.5145091,15.0912001,Lubuskie
51.6329011,15.3249922,Lubuskie
51.7449897,15.610485,Lubuskie
51.7770069,15.5452233,Lubuskie
51.8508738,15.7082977,Lubuskie
51.8011632,15.6994707,Lubuskie
51.8053287,15.77524,Lubuskie
51.76995,15.8183403,Lubuskie
51.7279065,15.8305692,Lubuskie
51.7296834,15.8139119,Lubuskie
50.0938704,20.8209425,Małopolskie
50.0178367,20.7436903,Małopolskie
50.0202134,20.6317091,Małopolskie
49.8843657,19.9849056,Małopolskie
49.8924806,19.7319943,Małopolskie
49.8653203,19.6909775,Małopolskie
49.7695482,19.6845901,Małopolskie
49.7314043,19.6631934,Małopolskie
49.458959,20.2664251,Małopolskie
49.8639997,19.3127486,Małopolskie
49.8778122,19.2902897,Małopolskie
50.0755799,19.1764654,Śląskie
50.3827721,19.5878068,Małopolskie
50.4001044,19.7127705,Małopolskie
53.1446732,18.8074338,Kujawsko-pomorskie
53.6861349,15.1206374,Zachodniopomorskie
53.5418444,15.5574852,Zachodniopomorskie
51.4733788,15.3871372,Dolnośląskie
51.0799035,15.0579056,Dolnośląskie
51.1189657,15.2827951,Dolnośląskie
51.1334609,15.5847485,Dolnośląskie
51.2637511,15.6039173,Dolnośląskie
51.4087328,15.913424,Dolnośląskie
51.4192061,15.9079138,Dolnośląskie
51.6462533,16.2346315,Dolnośląskie
51.5666439,16.942013,Wielkopolskie
51.4086617,16.2701264,Dolnośląskie
51.313716,17.2122731,Dolnośląskie
51.2738265,17.6229191,Dolnośląskie
51.2422915,16.2756087,Dolnośląskie
51.1493598,16.241052,Dolnośląskie
51.0115785,16.2870444,Dolnośląskie
50.9750677,16.3422696,Dolnośląskie
50.917428,16.2623571,Dolnośląskie
50.8252442,16.4209786,Dolnośląskie
50.826667,16.3040466,Dolnośląskie
50.7555006,16.2017158,Dolnośląskie
50.8914535,17.1290102,Dolnośląskie
50.8678551,17.0652232,Dolnośląskie
50.7756247,16.9331757,Dolnośląskie
50.7427141,16.6428864,Dolnośląskie
50.3446927,16.8662071,Dolnośląskie
54.7603146,18.347439,Pomorskie
51.5872917,19.7581206,Łódzkie
51.829408,20.2778083,Łódzkie
51.7092597,20.0359608,Łódzkie
51.746443,19.8111699,Łódzkie
51.8975113,19.9443126,Łódzkie
51.8708568,19.4084739,Łódzkie
51.9269527,19.4435319,Łódzkie
51.9611924,19.3107727,Łódzkie
51.9542658,19.2096775,Łódzkie
52.0406004,18.9183763,Łódzkie
51.460972,19.3931373,Łódzkie
50.2266535,18.7871455,Śląskie
51.4698185,19.19976,Łódzkie
51.7787083,18.8487006,Łódzkie
51.7006324,18.7901131,Łódzkie
51.6078009,18.9023021,Łódzkie
51.5276567,18.8816445,Łódzkie
51.4607417,18.8239959,Łódzkie
51.4913943,18.6256156,Łódzkie
51.1858581,19.1999506,Łódzkie
51.0584519,19.4560381,Łódzkie
51.0594181,19.4227382,Łódzkie
51.4197612,18.413504,Łódzkie
51.0500226,18.4490955,Opolskie
51.0614816,18.4526961,Opolskie
51.035908,18.5012525,Opolskie
51.0206291,18.6518952,Opolskie
51.1481368,17.6978708,Opolskie
51.2804834,17.8062854,Wielkopolskie
51.2364831,17.8738914,Wielkopolskie
51.2255252,17.9915541,Wielkopolskie
51.2242408,18.0945532,Wielkopolskie
51.2635351,18.0038493,Wielkopolskie
50.6820309,19.2061562,Śląskie
50.7267687,18.4361039,Opolskie
50.0519411,17.7818922,Opolskie
52.757249,17.4959931,Kujawsko-pomorskie
